ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,X Coordinate,Y Coordinate,Year,UpdatedOn,Latitude,Longitude,Location
10801292,JA100264,01/01/2017 05:10:00 AM,042XX W KAMERLING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2534,25.0,37.0,23.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801294,JA100241,01/01/2017 12:30:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1831,18.0,42.0,8.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801296,JA100235,01/01/2017 04:15:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,OTHER,True,False,1831,18.0,42.0,8.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801297,JA100292,01/01/2017 05:35:00 AM,084XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,613,6.0,21.0,71.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801298,JA100236,01/01/2017 04:35:00 AM,007XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1132,11.0,24.0,26.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801299,JA100242,01/01/2017 03:00:00 AM,089XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,633,6.0,6.0,44.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801300,JA100267,01/01/2017 05:00:00 AM,084XX S CALUMET AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,632,6.0,6.0,44.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801301,JA100273,01/01/2017 05:15:00 AM,071XX W GRAND AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,2512,25.0,36.0,18.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801302,JA100289,01/01/2017 06:00:00 AM,040XX W LEXINGTON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,RESIDENCE,False,False,1132,11.0,24.0,26.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801303,JA100291,01/01/2017 06:00:00 AM,015XX S CALIFORNIA BLVD,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,False,1022,10.0,12.0,29.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801304,JA100279,01/01/2017 05:57:00 AM,060XX S KENNETH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,813,8.0,13.0,65.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801311,JA100290,01/01/2017 05:20:00 AM,013XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1023,10.0,28.0,29.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801313,JA100155,01/01/2017 12:01:00 AM,111XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,522,5.0,34.0,49.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801314,JA100251,01/01/2017 04:30:00 AM,015XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,False,False,1424,14.0,1.0,24.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801315,JA100262,01/01/2017 05:20:00 AM,048XX S RACINE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,False,False,933,9.0,20.0,61.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801324,JA100299,01/01/2017 06:24:00 AM,016XX N WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1434,14.0,1.0,24.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801328,JA100140,01/01/2017 03:05:00 AM,026XX N DRAKE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1412,14.0,35.0,22.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801332,JA100285,01/01/2017 06:00:00 AM,032XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1633,16.0,38.0,15.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801335,JA100293,01/01/2017 03:20:00 AM,006XX N MC CLURG CT,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,False,1834,18.0,42.0,8.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801342,JA100249,01/01/2017 04:27:00 AM,020XX N HALSTED ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,False,False,1812,18.0,43.0,7.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
10801350,JA100257,01/01/2017 05:15:00 AM,015XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1014,10.0,24.0,29.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801355,JA100266,01/01/2017 05:27:00 AM,014XX S SPRINGFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,False,True,1011,10.0,24.0,29.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801373,JA100118,01/01/2017 02:10:00 AM,038XX S GILES AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,212,2.0,3.0,35.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801386,JA100085,01/01/2017 01:34:00 AM,032XX W EASTWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1713,17.0,33.0,14.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801387,JA100206,01/01/2017 12:45:00 AM,008XX W BRADLEY PL,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1923,19.0,46.0,6.0,02,,,2017,01/08/2017 03:48:20 PM,,,
10801388,JA100173,01/01/2017 02:45:00 AM,055XX N KIMBALL AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1712,17.0,39.0,13.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801404,JA100300,01/01/2017 06:10:00 AM,008XX N CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,True,False,1111,11.0,37.0,25.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801405,JA100284,01/01/2017 05:50:00 AM,011XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1132,11.0,24.0,29.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801406,JA100353,01/01/2017 12:30:00 AM,023XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1414,14.0,35.0,22.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801409,JA100335,01/01/2017 03:00:00 AM,014XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1423,14.0,26.0,24.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801410,JA100288,01/01/2017 05:27:00 AM,005XX W 86TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,622,6.0,21.0,71.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801411,JA100305,01/01/2017 05:20:00 AM,010XX W 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6.0,17.0,71.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801412,JA100306,01/01/2017 04:40:00 AM,109XX S EGGLESTON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,2233,22.0,34.0,49.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
10801413,JA100337,01/01/2017 07:45:00 AM,005XX E 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,False,True,221,2.0,3.0,38.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801414,JA100125,01/01/2017 02:14:00 AM,125XX S STATE ST,0553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,STREET,False,False,523,5.0,9.0,53.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
10801415,JA100277,01/01/2017 03:19:00 AM,055XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1522,15.0,29.0,25.0,18,,,2017,01/08/2017 03:48:20 PM,,,
10801420,JA100209,01/01/2017 03:46:00 AM,112XX S LONGWOOD DR,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,2212,22.0,19.0,75.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801421,JA100357,01/01/2017 09:05:00 AM,044XX S ST LOUIS AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,False,False,821,8.0,14.0,58.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801422,JA100364,01/01/2017 09:00:00 AM,046XX W WARWICK AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,True,1731,17.0,38.0,15.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
10801423,JA100367,01/01/2017 01:00:00 AM,049XX N WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1713,17.0,33.0,14.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801425,JA100322,01/01/2017 07:39:00 AM,072XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,324,3.0,5.0,43.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801426,JA100395,01/01/2017 04:30:00 AM,048XX S RACINE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,933,9.0,20.0,61.0,20,,,2017,01/08/2017 03:48:20 PM,,,
10801430,JA100372,01/01/2017 09:00:00 AM,045XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,924,9.0,20.0,61.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801432,JA100397,01/01/2017 09:50:00 AM,026XX S MILLARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1032,10.0,22.0,30.0,08A,,,2017,01/08/2017 03:48:20 PM,,,
10801433,JA100325,01/01/2017 07:20:00 AM,041XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,921,9.0,12.0,58.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801434,JA100392,01/01/2017 10:00:00 AM,049XX W THOMAS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1531,15.0,37.0,25.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801436,JA100326,01/01/2017 07:30:00 AM,046XX N BEACON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1913,19.0,46.0,3.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801439,JA100321,01/01/2017 06:00:00 AM,004XX W BELMONT AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,True,False,1925,19.0,44.0,6.0,11,,,2017,01/08/2017 03:48:20 PM,,,
10801440,JA100380,01/01/2017 03:00:00 AM,078XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,False,True,612,6.0,17.0,71.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801441,JA100348,01/01/2017 08:00:00 AM,005XX W 116TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,524,5.0,34.0,53.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801443,JA100313,01/01/2017 12:05:00 AM,105XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,512,5.0,34.0,49.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801444,JA100304,01/01/2017 06:10:00 AM,130XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,False,True,533,5.0,9.0,54.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801445,JA100423,01/01/2017 01:00:00 AM,053XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,923,9.0,14.0,63.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801450,JA100386,01/01/2017 09:25:00 AM,108XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,513,5.0,9.0,49.0,08A,,,2017,01/08/2017 03:48:20 PM,,,
10801451,JA100373,01/01/2017 09:15:00 AM,001XX W 104TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,512,5.0,34.0,49.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801452,JA100398,01/01/2017 07:00:00 AM,116XX S AVENUE N,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,VEHICLE NON-COMMERCIAL,True,False,433,4.0,10.0,55.0,18,,,2017,01/08/2017 03:48:20 PM,,,
10801453,JA100387,01/01/2017 09:25:00 AM,005XX N DRAKE AVE,0330,ROBBERY,AGGRAVATED,STREET,False,False,1121,11.0,27.0,23.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801454,JA100407,01/01/2017 09:55:00 AM,018XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1221,12.0,1.0,24.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801456,JA100413,01/01/2017 09:30:00 AM,025XX S MICHIGAN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),True,False,133,1.0,2.0,33.0,18,,,2017,01/08/2017 03:48:20 PM,,,
10801457,JA100404,01/01/2017 10:06:00 AM,025XX W NORTH AVE,0460,BATTERY,SIMPLE,STREET,True,False,1423,14.0,26.0,24.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801459,JA100352,01/01/2017 08:05:00 AM,030XX W CHICAGO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1221,12.0,27.0,23.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801460,JA100441,01/01/2017 12:30:00 AM,0000X W HUBBARD ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801461,JA100445,01/01/2017 02:00:00 AM,055XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17.0,40.0,13.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801462,JA100426,01/01/2017 03:00:00 AM,042XX S ST LAWRENCE AVE,0810,THEFT,OVER $500,STREET,False,False,214,2.0,4.0,38.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801465,JA100360,01/01/2017 08:54:00 AM,021XX S MILLARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1014,10.0,24.0,29.0,05,,,2017,01/08/2017 03:48:20 PM,,,
10801467,JA100298,01/01/2017 03:00:00 AM,018XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1022,10.0,24.0,29.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801470,JA100477,01/01/2017 08:00:00 AM,083XX S DREXEL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,632,6.0,8.0,44.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801471,JA100434,01/01/2017 09:00:00 AM,064XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,1632,16.0,36.0,17.0,07,,,2017,01/08/2017 03:48:20 PM,,,
10801473,JA100470,01/01/2017 09:30:00 AM,085XX S OGLESBY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,412,4.0,8.0,46.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801476,JA100430,01/01/2017 10:00:00 AM,018XX W LAWRENCE AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,2032,20.0,47.0,4.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801478,JA100457,01/01/2017 03:30:00 AM,031XX S KOSTNER AVE,0810,THEFT,OVER $500,STREET,False,False,1031,10.0,22.0,30.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801481,JA100393,01/01/2017 08:30:00 AM,062XX W WAVELAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,True,False,1633,16.0,38.0,17.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801482,JA100487,01/01/2017 11:15:00 AM,099XX S PARNELL AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,2232,22.0,9.0,73.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801486,JA100463,01/01/2017 11:00:00 AM,019XX W MONTEREY AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,False,True,2212,22.0,19.0,75.0,20,,,2017,01/08/2017 03:48:20 PM,,,
10801487,JA100383,01/01/2017 09:30:00 AM,020XX W 71ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,735,7.0,17.0,67.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801488,JA100340,01/01/2017 08:10:00 AM,028XX W 86TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,True,835,8.0,18.0,70.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801489,JA100438,01/01/2017 03:20:00 AM,008XX W HUBBARD ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,False,True,1214,12.0,27.0,24.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801490,JA100417,01/01/2017 10:20:00 AM,071XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,False,False,733,7.0,6.0,68.0,03,,,2017,01/08/2017 03:48:20 PM,,,
10801491,JA100371,01/01/2017 09:00:00 AM,063XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,823,8.0,15.0,66.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801495,JA100416,01/01/2017 10:05:00 AM,080XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801496,JA100442,01/01/2017 10:40:00 AM,038XX W 46TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,821,8.0,14.0,57.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801500,JA100485,01/01/2017 11:15:00 AM,064XX S ST LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,312,3.0,20.0,42.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801506,JA100514,01/01/2017 01:00:00 AM,023XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1212,12.0,32.0,24.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801507,JA100443,01/01/2017 10:30:00 AM,021XX N DRAKE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1413,14.0,26.0,22.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
10801511,JA100494,01/01/2017 11:30:00 AM,087XX S SOUTH CHICAGO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,False,False,423,4.0,7.0,48.0,11,,,2017,01/08/2017 03:48:20 PM,,,
10801512,JA100509,01/01/2017 10:00:00 AM,130XX S BALTIMORE AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,False,False,433,4.0,10.0,55.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801514,JA100534,01/01/2017 11:00:00 AM,043XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,False,2522,25.0,31.0,20.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801517,JA100429,01/01/2017 12:30:00 AM,080XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,621,6.0,21.0,71.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801519,JA100488,01/01/2017 11:22:00 AM,042XX W 26TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1013,10.0,22.0,30.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801520,JA100178,01/01/2017 02:30:00 AM,010XX E 132ND ST,0890,THEFT,FROM BUILDING,CHA APARTMENT,False,True,533,5.0,9.0,54.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801521,JA100503,01/01/2017 10:50:00 AM,075XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,621,6.0,17.0,68.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801522,JA100518,01/01/2017 11:54:00 AM,052XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2023,20.0,48.0,77.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801523,JA100464,01/01/2017 10:20:00 AM,037XX W DICKENS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,2525,25.0,26.0,22.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801524,JA100495,01/01/2017 11:30:00 AM,079XX S ELLIS AVE,0810,THEFT,OVER $500,APARTMENT,False,False,624,6.0,8.0,44.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801525,JA100537,01/01/2017 12:00:00 PM,077XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,612,6.0,17.0,71.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801526,JA100410,01/01/2017 10:10:00 AM,078XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6.0,8.0,69.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801530,JA100422,01/01/2017 09:50:00 AM,008XX E 64TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,True,312,3.0,20.0,42.0,04B,,,2017,01/08/2017 03:48:20 PM,,,
10801531,JA100505,01/01/2017 10:45:00 AM,069XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3.0,6.0,69.0,07,,,2017,01/08/2017 03:48:20 PM,,,
10801533,JA100490,01/01/2017 11:25:00 AM,087XX S SOUTH CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,False,False,423,4.0,7.0,48.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801539,JA100528,01/01/2017 12:05:00 PM,005XX E PERSHING RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,214,2.0,3.0,38.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801540,JA100543,01/01/2017 12:00:00 PM,017XX W ALTGELD ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,False,False,1931,19.0,32.0,7.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801541,JA100480,01/01/2017 03:00:00 AM,045XX N TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1724,17.0,33.0,14.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801542,JA100548,01/01/2017 09:00:00 AM,038XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,833,8.0,13.0,65.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801543,JA100276,01/01/2017 05:30:00 AM,045XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8.0,13.0,65.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801544,JA100545,01/01/2017 12:17:00 PM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1.0,2.0,32.0,06,,,2017,01/08/2017 03:48:20 PM,,,
10801547,JA100529,01/01/2017 12:51:00 AM,116XX S EWING AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,False,False,433,4.0,10.0,55.0,15,,,2017,01/08/2017 03:48:20 PM,,,
10801548,JA100523,01/01/2017 01:15:00 AM,077XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,624,6.0,6.0,69.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801549,JA100519,01/01/2017 11:30:00 AM,082XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,True,424,4.0,7.0,46.0,07,,,2017,01/08/2017 03:48:20 PM,,,
10801550,JA100481,01/01/2017 11:00:00 AM,084XX S DREXEL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,632,6.0,8.0,44.0,08A,,,2017,01/08/2017 03:48:20 PM,,,
10801551,JA100316,01/01/2017 07:00:00 AM,054XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BARBERSHOP,False,True,1524,15.0,37.0,25.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801558,JA100531,01/01/2017 11:30:00 AM,015XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1433,14.0,1.0,24.0,07,,,2017,01/08/2017 03:48:20 PM,,,
10801559,JA100460,01/01/2017 10:55:00 AM,032XX W 38TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,911,9.0,12.0,58.0,26,,,2017,01/08/2017 03:48:20 PM,,,
10801560,JA100245,01/01/2017 04:30:00 AM,025XX W 46TH ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,922,9.0,12.0,58.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801561,JA100542,01/01/2017 12:00:00 PM,0000X W 95TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,634,6.0,21.0,49.0,08A,,,2017,01/08/2017 03:48:20 PM,,,
10801562,JA100211,01/01/2017 04:00:00 AM,111XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2234,22.0,34.0,75.0,14,,,2017,01/08/2017 03:48:20 PM,,,
10801563,JA100566,01/01/2017 05:00:00 AM,031XX W FOSTER AVE,0460,BATTERY,SIMPLE,STREET,False,False,1712,17.0,40.0,13.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801564,JA100541,01/01/2017 12:10:00 PM,012XX S KOLIN AVE,0460,BATTERY,SIMPLE,APARTMENT,True,True,1011,10.0,24.0,29.0,08B,,,2017,01/08/2017 03:48:20 PM,,,
10801565,JA100574,01/01/2017 12:40:00 PM,032XX N LINDER AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,True,1633,16.0,38.0,15.0,04A,,,2017,01/08/2017 03:48:20 PM,,,
